rule,entry,label
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 192.168.1.1 Timestamp is 2023-01-03 05:48:27 User Type is admin User Agent is Android/84.0 Endpoint is /api/v1/payments Request Type is PUT Status Code is 304 Response Time is 50,1
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 59.178.11.71 Timestamp is 2023-01-03 05:49:15 User Type is deve1oper User Agent is Android/84.0 Endpoint is /api/v1/dashboard Request Type is POST Status Code is 200 Response Time is 227,0
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 192.168.1.1 Timestamp is 2023-01-03 05:49:36 User Type is analyst User Agent is Firefox/84.0 Endpoint is /api/v1/inventory Request Type is GET Status Code is 200 Response Time is 605,1
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 192.168.1.2 Timestamp is 2023-01-03 06:00:33 User Type is admin User Agent is iPhone; CPU OS 12_4_9 Endpoint is /api/v1/configuration Request Type is PUT Status Code is 303 Response Time is 500,1
"IP Address should belong to the list: [192.168.1.1, 192.168.1.2, 192.168.1.3]. Appropriate User Types are: [developer, analyst, admin]. If the User Type is admin, then the allowed Request Types are: [GET, POST, PUT, DELETE]. Permitted Endpoints include: [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]. If the User Type is developer, the allowed Request Types are: [GET, POST, PUT], and the authorized Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 71.200.193.141 Timestamp is 2023-01-03 06:01:32 User Type is aadmin User Agent is Opera/73.0 Endpoint is /api/v1/configuration Request Type is POST Status Code is 304 Response Time is 242,0
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 222.85.74.190 Timestamp is 2023-01-03 06:02:55 User Type is aadmin User Agent is Safari Endpoint is /api/v1/configuration Request Type is GET Status Code is 401 Response Time is 789,0
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 192.168.1.3 Timestamp is 2023-01-03 06:03:22 User Type is developer User Agent is iPhone; CPU OS 12_4_9 Endpoint is /api/v1/orders Request Type is PUT Status Code is 401 Response Time is 996,1
"IP Address should belong to the list: [192.168.1.1, 192.168.1.2, 192.168.1.3]. Appropriate User Types are: [developer, analyst, admin]. If the User Type is admin, then the allowed Request Types are: [GET, POST, PUT, DELETE]. Permitted Endpoints include: [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]. If the User Type is developer, the allowed Request Types are: [GET, POST, PUT], and the authorized Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.3 Timestamp is 2023-01-03 06:08:22 User Type is analyst User Agent is iPhone; CPU OS 12_4_9 Endpoint is /api/v1/products Request Type is GET Status Code is 200 Response Time is 237,1
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.2 Timestamp is 2023-01-03 06:12:59 User Type is analyst User Agent is Safari Endpoint is /api/v1/products Request Type is GET Status Code is 200 Response Time is 769,1
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.1 Timestamp is 2023-01-03 06:12:59 User Type is developer User Agent is Android/84.0 Endpoint is /api/v1/inventory Request Type is PUT Status Code is 200 Response Time is 677,1
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 134.101.183.33 Timestamp is 2023-01-03 06:13:17 User Type is analyst User Agent is Opera/73.0 Endpoint is /api/v1/configuration Request Type is GET Status Code is 404 Response Time is 410,0
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 112.193.218.11 Timestamp is 2023-01-03 06:14:39 User Type is analyzt User Agent is Safari Endpoint is /api/v1/products Request Type is PUT Status Code is 403 Response Time is 575,0
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 192.168.1.3 Timestamp is 2023-01-03 06:17:34 User Type is admin User Agent is iPhone; CPU OS 12_4_9 Endpoint is /api/v1/dashboard Request Type is GET Status Code is 404 Response Time is 210,1
"IP Address should belong to the list: [192.168.1.1, 192.168.1.2, 192.168.1.3]. Appropriate User Types are: [developer, analyst, admin]. If the User Type is admin, then the allowed Request Types are: [GET, POST, PUT, DELETE]. Permitted Endpoints include: [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]. If the User Type is developer, the allowed Request Types are: [GET, POST, PUT], and the authorized Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 153.199.195.76 Timestamp is 2023-01-03 06:29:28 User Type is analyzt User Agent is Opera/73.0 Endpoint is /api/v1/products Request Type is GET Status Code is 403 Response Time is 464,0
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 13.88.238.125 Timestamp is 2023-01-03 06:41:31 User Type is analyst User Agent is Chrome/87.0 Endpoint is /api/v1/configuration Request Type is POST Status Code is 200 Response Time is 630,0
"IP Address should belong to the list: [192.168.1.1, 192.168.1.2, 192.168.1.3]. Appropriate User Types are: [developer, analyst, admin]. If the User Type is admin, then the allowed Request Types are: [GET, POST, PUT, DELETE]. Permitted Endpoints include: [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]. If the User Type is developer, the allowed Request Types are: [GET, POST, PUT], and the authorized Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.1 Timestamp is 2023-01-03 06:42:58 User Type is developer User Agent is iPhone; CPU OS 12_4_9 Endpoint is /api/v1/orders Request Type is GET Status Code is 200 Response Time is 665,1
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.3 Timestamp is 2023-01-03 06:46:03 User Type is analyst User Agent is Safari Endpoint is /api/v1/inventory Request Type is GET Status Code is 404 Response Time is 155,1
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 192.168.1.1 Timestamp is 2023-01-03 06:47:07 User Type is admin User Agent is Edge/89.0 Endpoint is /api/v1/payments Request Type is POST Status Code is 404 Response Time is 507,1
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 192.168.1.2 Timestamp is 2023-01-03 06:55:46 User Type is developer User Agent is iPhone; CPU OS 12_4_9 Endpoint is /api/v1/products Request Type is PUT Status Code is 502 Response Time is 210,1
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 192.168.1.2 Timestamp is 2023-01-03 06:56:40 User Type is admin User Agent is Safari Endpoint is /api/v1/configuration Request Type is GET Status Code is 403 Response Time is 625,1
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 192.168.1.1 Timestamp is 2023-01-03 07:02:23 User Type is admin User Agent is Opera/73.0 Endpoint is /api/v1/dashboard Request Type is POST Status Code is 401 Response Time is 175,1
"Belonging to the list [192.168.1.1, 192.168.1.2, 192.168.1.3] should be the IP Address. The User Types allowed are: [developer, analyst, admin]. If the User Type happens to be admin, then the Request Types allowed are [GET, POST, PUT, DELETE]. The Endpoints permitted are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the allowed Request Types are [GET, POST, PUT], and the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory].",IP Address is 192.168.1.2 Timestamp is 2023-01-03 07:08:17 User Type is developer User Agent is Safari Endpoint is /api/v1/orders Request Type is GET Status Code is 502 Response Time is 625,1
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 192.168.1.2 Timestamp is 2023-01-03 07:08:17 User Type is admin User Agent is Safari Endpoint is /api/v1/dashboard Request Type is DELETE Status Code is 404 Response Time is 195,1
"IP Address should belong to the list: [192.168.1.1, 192.168.1.2, 192.168.1.3]. Appropriate User Types are: [developer, analyst, admin]. If the User Type is admin, then the allowed Request Types are: [GET, POST, PUT, DELETE]. Permitted Endpoints include: [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]. If the User Type is developer, the allowed Request Types are: [GET, POST, PUT], and the authorized Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 213.13.134.80 Timestamp is 2023-01-03 07:09:31 User Type is deve1oper User Agent is Edge/89.0 Endpoint is /api/v1/configuration Request Type is POST Status Code is 200 Response Time is 340,0
"IP Address should belong to the list: [192.168.1.1, 192.168.1.2, 192.168.1.3]. Appropriate User Types are: [developer, analyst, admin]. If the User Type is admin, then the allowed Request Types are: [GET, POST, PUT, DELETE]. Permitted Endpoints include: [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]. If the User Type is developer, the allowed Request Types are: [GET, POST, PUT], and the authorized Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.3 Timestamp is 2023-01-03 07:15:57 User Type is analyst User Agent is Firefox/84.0 Endpoint is /api/v1/inventory Request Type is GET Status Code is 200 Response Time is 823,1
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.3 Timestamp is 2023-01-03 07:15:59 User Type is developer User Agent is Safari Endpoint is /api/v1/products Request Type is GET Status Code is 200 Response Time is 16,1
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 163.130.54.47 Timestamp is 2023-01-03 07:16:03 User Type is develOper User Agent is Safari Endpoint is /api/v1/payments Request Type is GET Status Code is 200 Response Time is 416,0
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.3 Timestamp is 2023-01-03 07:21:24 User Type is admin User Agent is Opera/73.0 Endpoint is /api/v1/dashboard Request Type is GET Status Code is 404 Response Time is 103,1
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 192.168.1.2 Timestamp is 2023-01-03 07:23:24 User Type is analyst User Agent is Android/84.0 Endpoint is /api/v1/orders Request Type is GET Status Code is 200 Response Time is 644,1
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 192.168.1.1 Timestamp is 2023-01-03 07:26:18 User Type is analyst User Agent is Firefox/84.0 Endpoint is /api/v1/products Request Type is GET Status Code is 303 Response Time is 625,1
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 166.163.249.121 Timestamp is 2023-01-03 07:26:24 User Type is admiin User Agent is Chrome/87.0 Endpoint is /api/v1/products Request Type is GET Status Code is 403 Response Time is 440,0
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.2 Timestamp is 2023-01-03 07:26:27 User Type is developer User Agent is Android/84.0 Endpoint is /api/v1/inventory Request Type is GET Status Code is 303 Response Time is 216,1
"IP Address should belong to the list: [192.168.1.1, 192.168.1.2, 192.168.1.3]. Appropriate User Types are: [developer, analyst, admin]. If the User Type is admin, then the allowed Request Types are: [GET, POST, PUT, DELETE]. Permitted Endpoints include: [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory]. For the User Type analyst, only the GET Request Type is allowed, and the permissible Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]. If the User Type is developer, the allowed Request Types are: [GET, POST, PUT], and the authorized Endpoints are: [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 192.168.1.3 Timestamp is 2023-01-03 07:27:41 User Type is developer User Agent is Android/84.0 Endpoint is /api/v1/inventory Request Type is GET Status Code is 500 Response Time is 610,1
"IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3] Valid User Types are: [developer, analyst, admin] If User Type is admin then Allowed Request Types are [GET, POST,PUT,DELETE] Allowed Endpoints are [/api/v1/payments, /api/v1/dashboard,/api/v1/configuration,/api/v1/products,/api/v1/orders,/api/v1/inventory] If User Type is analyst the the Allowed Request Types [GET] Allowed Endpoints: [/api/v1/products, /api/v1/orders, /api/v1/inventory] If User Type is developer then the Allowed Request Types are [GET, POST, PUT] Allowed Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]",IP Address is 222.168.82.128 Timestamp is 2023-01-03 07:28:51 User Type is deve1oper User Agent is Safari Endpoint is /api/v1/payments Request Type is PUT Status Code is 401 Response Time is 666,0
"The allowed User Types are: [developer, analyst, admin]. The IP Address must be one of the following: [192.168.1.1, 192.168.1.2, 192.168.1.3]. If the User Type is admin, then the allowed Endpoints are [/api/v1/payments, /api/v1/dashboard, /api/v1/configuration, /api/v1/products, /api/v1/orders, /api/v1/inventory], and the Request Types allowed are [GET, POST, PUT, DELETE]. For the User Type analyst, only the GET Request Type is allowed, and the permitted Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory]. In the case of the User Type being developer, the authorized Endpoints are [/api/v1/products, /api/v1/orders, /api/v1/inventory], and the allowed Request Types are [GET, POST, PUT]",IP Address is 3.51.176.150 Timestamp is 2023-01-03 07:37:59 User Type is devloper User Agent is Opera/73.0 Endpoint is /api/v1/payments Request Type is GET Status Code is 200 Response Time is 578,0
